,Kingdom,Phylum,Class,Order,Family,Genus,Species
d9b06d0b46527049f5ba90a1c33af928,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Cystobacter,Unassigned Cystobacter
063ae19032d8b96bd5fe63e87f925599,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria
c54c864dd9fbcb54b2fbe0ee0ef5569f,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria
61f7f08645b54593a3be5251a6a5b4aa,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria
330c98ddebb89939bfed06c832470cdf,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria
6f20755aa7de15473623d1829e5cd3ba,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Unassigned Bacteriovoracaceae,Unassigned Bacteriovoracaceae
37c72c5458e349a1160a5bcc320e2cac,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Unassigned Bacteriovoracaceae,Unassigned Bacteriovoracaceae
6907dddd12618cf7ac1f4dd54fba8e50,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,Peredibacter_starrii
b2fa61d854c55197ca47f61fcd3cc29c,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Unassigned Bacteriovoracaceae,Unassigned Bacteriovoracaceae
a123d596b710a785836e9f51887156a5,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,Peredibacter_starrii
1d2bda172e00155f4916c07875e8d1ae,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria
c335fbeaea9a8ea67fe75261f7eaa584,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,Unassigned Spirobacillales,Unassigned Spirobacillales,Unassigned Spirobacillales
ceea0a2ee9343feb2918c42385ab2f06,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,Unassigned Spirobacillales,Unassigned Spirobacillales,Unassigned Spirobacillales
d5c1de35cedacb16524e9b93eb47dc0c,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,Unassigned Gammaproteobacteria,Unassigned Gammaproteobacteria,Unassigned Gammaproteobacteria
0023bd10016a5e558af37c535134c6ff,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
b5f58c8dccdb4e50da75cd97775f1b9a,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
dec8acb93b00d2dbf7465af0b7a45ae5,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
a012e99d05636f65489e805ef76f1a9f,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
09bedf1ee9478654b581fea611f919e7,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
2bc4fe4b69415b8858163a908a9655f1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
961acaa57cc2d3a99161809527b2d214,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
7c2e71cc07e602c8c0a6722a57e83add,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
15d18b72419acf6c6874a7b1fb3e4ee9,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
8ce5d403015616c859b6c39e84bc84ff,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
d3e41f41f121300d18905ec2ad974249,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
8f26fbdb0ee025560fb38df09706f470,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned Sinobacteraceae,Unassigned Sinobacteraceae
